procedure_name_en,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,instance_year,instance_month,instance_day,meter_sale_price,procedure_area_clipped
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,230,Abu Hail,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,232.26,1.0,1.0,0.0,2013.0,2.0,25.0,4305.52,232.26
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,4 B/R,1,271.39,1.0,1.0,0.0,2011.0,10.0,25.0,9396.07,271.39
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,432,Palm Deira,Azura Residences,3080.0,Azura Residences ,Palm Deira,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,1 B/R,1,78.72,1.0,2.0,0.0,2024.0,12.0,31.0,21212.62,78.72
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,330,Marsa Dubai,TRIDENT GRAND RESIDENCE,208.0,TRIDENT GRAND,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,Shop,1,364.62,1.0,2.0,0.0,2024.0,7.0,18.0,9219.49,364.62
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Hail Metro Station,City Centre Mirdif,Unknown,0,211.35,1.0,1.0,0.0,2002.0,5.0,28.0,5110.01,211.35
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Jumeirah Gate Tower 1,1790.0,Jumeirah Gate,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,59.31,1.0,1.0,0.0,2015.0,6.0,22.0,21244.31,59.31
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1035.0,Emirates Living - Springs 5,Springs - 4,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,0,392.94,1.0,1.0,0.0,2015.0,6.0,22.0,8398.23,392.94
Delayed Sell,3,Unit,112.0,Hotel Rooms,Hospitality ,1,Existing Properties,330,Marsa Dubai,TFG ONE HOTEL,1688.0,TFG ONE HOTEL,Dubai Marina,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,39.32,1.0,1.0,0.0,2020.0,11.0,18.0,43234.99,39.32
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-15,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2013.0,4.0,24.0,5333.33,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS T WEST,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,69.21,1.0,1.0,0.0,2017.0,4.0,26.0,15893.66,69.21
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,CONCORDE TOWER 1,883.0,CONCORDE TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,56.75,1.0,1.0,0.0,2015.0,6.0,22.0,7498.17,56.75
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,81.88,2.0,1.0,0.0,2015.0,6.0,22.0,12212.99,81.88
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Marina Quay West,1456.0,MARINA QUAYS,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,73.49,1.0,1.0,0.0,2015.0,6.0,22.0,18029.66,73.49
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,85.47,1.0,2.0,0.0,2011.0,5.0,25.0,29315.55,85.47
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,I-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,87.0,2.0,2.0,2.0,2008.0,8.0,18.0,6149.43,87.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,HERA TOWER,336.0,Hera Tower,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,Studio,1,31.43,1.0,1.0,0.0,2025.0,2.0,13.0,13363.03,31.43
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,305,AL QUSAIS,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Airport Free Zone,City Centre Mirdif,Unknown,0,1566.9,1.0,1.0,0.0,2015.0,6.0,22.0,2475.7,1566.9
Sell,2,Building,60.0,Unknown,Multi-Use,1,Existing Properties,334,Al Jadaf,Unknown,1046.0,Unknown,Sama Al Jadaf,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,Unknown,0,1976.05,1.0,1.0,0.0,2015.0,6.0,22.0,45545.41,1976.05
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1045.0,Emirates Living - Springs 8,Springs - 3,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,0,158.68,1.0,1.0,0.0,2008.0,4.0,14.0,10927.65,158.68
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,276,Al Bada,Unknown,1046.0,Unknown,Unknown,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,Unknown,0,227.61,1.0,1.0,0.0,2005.0,9.0,13.0,7381.05,227.61
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA RESIDENCE A,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,61.97,1.0,1.0,0.0,2023.0,6.0,23.0,16136.84,61.97
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,City Center Residences,2359.0,City Center Residences,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,134.5,1.0,1.0,0.0,2025.0,4.0,24.0,39776.95,134.5
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,34.43,2.0,1.0,0.0,2024.0,3.0,18.0,19895.44,34.43
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,111.29,1.0,1.0,0.0,2009.0,12.0,29.0,15036.86,111.29
Sell,1,Land,60.0,Unknown,Commercial,1,Existing Properties,334,Al Jadaf,Unknown,1046.0,Unknown,Sama Al Jadaf,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,Unknown,0,1066.62,1.0,1.0,0.0,2018.0,8.0,27.0,8611.13,1066.62
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sparkle Tower 1,1551.0,SPARKLE TOWERS,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,80.34,1.0,2.0,0.0,2015.0,6.0,22.0,19293.0,80.34
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,350,Al Thanyah Fifth,Unknown,1046.0,Unknown,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Unknown,0,1025.96,1.0,2.0,0.0,2015.0,6.0,22.0,7407.7,1025.96
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,Forte T2,1660.0,FORTE,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,65.88,1.0,1.0,0.0,2015.0,6.0,22.0,22174.98,65.88
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,343,Al Warsan First,Y-09,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,39.08,1.0,2.0,0.0,2015.0,6.0,22.0,6077.28,39.08
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,EDEN GARDEN,510.0,EDEN GARDEN,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,44.91,1.0,1.0,0.0,2015.0,6.0,22.0,9352.04,44.91
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Blvd Heights Podium,1561.0,BLVD HEIGHTS,DownTown Dubai,Burj Khalifa,Business Bay Metro Station,Dubai Mall,3 B/R,1,270.08,1.0,1.0,0.0,2015.0,6.0,22.0,19253.55,270.08
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 7,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,119.96,1.0,1.0,0.0,2015.0,6.0,22.0,13337.78,119.96
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1031.0,Emirates Living - Springs 1,Unknown,Sports City Swimming Academy,Damac Properties,Marina Mall,3 B/R,0,255.0,1.0,1.0,0.0,2015.0,6.0,22.0,12745.1,255.0
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,410,Palm Jumeirah,OCEANA HOTEL AND APARTMENTS,1644.0,OCEANA HOTEL AND APARTMENTS,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,Studio,1,34.79,1.0,1.0,0.0,2015.0,12.0,28.0,31581.29,34.79
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,TRIDENT GRAND RESIDENCE,208.0,TRIDENT GRAND,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,160.82,1.0,1.0,0.0,2009.0,5.0,18.0,11001.43,160.82
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Y-15,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,67.0,3.0,2.0,0.0,2008.0,12.0,15.0,6014.93,67.0
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Emirates Hills,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,2393.87,1.0,1.0,0.0,2015.0,6.0,22.0,26943.82,2189.4440000000054
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,ELITE 10 SPORTS RESIDENCE - 1,1607.0,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,35.79,1.0,1.0,0.0,2016.0,11.0,30.0,11455.71,35.79
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,ROYAL AMWAJ RESIDENCES SOUTH,356.0,ROYAL AMWAJ,Palm Jumeirah,Burj Al Arab,Al Sufouh,Mall of the Emirates,2 B/R,1,164.04,1.0,1.0,0.0,2023.0,10.0,13.0,24993.9,164.04
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1032.0,Emirates Living - Springs 2,Springs - 7,Sports City Swimming Academy,Damac Properties,Marina Mall,3 B/R,0,254.89,1.0,2.0,0.0,2025.0,2.0,19.0,19616.31,254.89
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,0,46.07,1.0,1.0,0.0,2015.0,6.0,22.0,6704.58,46.07
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,111.2,1.0,2.0,0.0,2015.0,6.0,22.0,11690.65,111.2
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,350,Al Thanyah Fifth,Unknown,1046.0,Unknown,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Unknown,0,933.45,1.0,1.0,0.0,2015.0,6.0,22.0,21747.28,933.45
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite Residences 4,332.0,ELITE 4 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,85.02,1.0,1.0,0.0,2017.0,9.0,18.0,7998.12,85.02
Sell - Pre registration,3,Unit,112.0,Hotel Rooms,Hospitality ,0,Off-Plan Properties,435,Al Hebiah Fourth,The First Collection at Dubai Sports City,2745.0,The First Collection at Dubai Sports City,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,28.62,1.0,1.0,0.0,2024.0,10.0,15.0,45772.19,30.606
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,AL MADAR SIRAJ TOWER,181.0,SIRAJ TOWER,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,38.3,1.0,1.0,0.0,2024.0,5.0,16.0,13791.12,38.3
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RUFI TWIN TOWER B,556.0,Mars Residences ,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,31.63,1.0,1.0,0.0,2025.0,9.0,22.0,16835.82,31.63
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 2,Sports City Swimming Academy,Marina Mall Metro Station,Marina Mall,Unknown,0,540.05,3.0,1.0,0.0,2025.0,4.0,21.0,24766.23,540.05
Sell,3,Unit,101.0,Hotel Apartment,Hospitality ,1,Existing Properties,390,Burj Khalifa,UPPER CREST,300.0,UPPER CREST,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,98.74,1.0,1.0,0.0,2018.0,1.0,24.0,12153.13,98.74
Sell,4,Villa,60.0,Unknown,Commercial,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,152.55,1.0,1.0,0.0,2015.0,6.0,22.0,4588.66,152.55
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,3 B/R,1,222.58,1.0,1.0,0.0,2010.0,1.0,13.0,17027.88,222.58
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,351,Al Thanyah Third,GR PANORAMA,1315.0,PANORAMA,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,1 B/R,1,78.38,1.0,2.0,0.0,2013.0,10.0,29.0,10894.21,78.38
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,AL ALKA 1,1046.0,Unknown,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,2 B/R,1,103.6,1.0,1.0,0.0,2017.0,4.0,18.0,14285.71,103.6
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 6,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,835.29,1.0,2.0,0.0,2007.0,1.0,17.0,2469.56,835.29
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1051.0,Emirates Living - Springs 12,Springs - 2,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,265.33,1.0,1.0,0.0,2008.0,8.0,18.0,6878.23,265.33
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,AL MADAR SIRAJ TOWER,181.0,SIRAJ TOWER,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,131.11,1.0,1.0,0.0,2015.0,6.0,22.0,9915.34,131.11
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,YANSOON 5,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,112.41,1.0,3.0,0.0,2015.0,6.0,22.0,23574.42,112.41
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-11,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2015.0,6.0,22.0,6014.49,69.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,THE SIGNATURE,413.0,THE SIGNATURE,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,127.44,1.0,1.0,0.0,2023.0,6.0,14.0,11770.24,127.44
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-09,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2015.0,6.0,22.0,4202.9,69.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,MOSELA,1457.0,MOSELA,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,2 B/R,1,131.55,1.0,1.0,0.0,2015.0,6.0,22.0,14774.56,131.55
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,REEHAN 4,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,90.49,1.0,1.0,0.0,2014.0,10.0,15.0,13889.8,90.49
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,I-11,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2014.0,2.0,20.0,6594.2,69.0
Sell,2,Building,60.0,Unknown,Commercial,1,Existing Properties,242,Al Ras,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Al Ras Metro Station,Dubai Mall,Unknown,0,241.08,1.0,1.0,0.0,2015.0,6.0,22.0,14518.0,241.08
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DEC TOWERS T2,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2 B/R,1,161.56,2.0,1.0,0.0,2015.0,6.0,22.0,8341.95,161.56
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Amwaj 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,170.77,1.0,1.0,0.0,2015.0,6.0,22.0,13175.62,170.77
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,GLOBAL GREEN VIEW,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,66.05,1.0,1.0,0.0,2024.0,9.0,30.0,6434.52,66.05
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Spanish,1960.0,Canal Residence West 2,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,52.6,1.0,1.0,0.0,2015.0,6.0,22.0,9686.31,52.6
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,42.18,1.0,1.0,0.0,2018.0,5.0,23.0,12802.28,42.18
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,ZUMURUD,1271.0,ZUMURUD DUBAI MARINA,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,1 B/R,1,76.09,1.0,1.0,0.0,2015.0,6.0,22.0,10399.59,76.09
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,2 B/R,1,103.75,1.0,1.0,0.0,2015.0,6.0,22.0,8192.77,103.75
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,LINKS WEST T1,1046.0,Unknown,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,0,137.31,1.0,1.0,0.0,2014.0,5.0,15.0,9620.79,137.31
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,ARMADA  3,1260.0,ARMADA TOWERS,Jumeirah Lakes Towers,Burj Al Arab,Marina Mall Metro Station,Marina Mall,1 B/R,1,40.85,1.0,1.0,0.0,2017.0,1.0,30.0,11015.91,40.85
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,350,Al Thanyah Fifth,MBL Signature,3780.0,MBL Signature,Jumeirah Islands,Burj Al Arab,Damac Properties,Marina Mall,1 B/R,1,84.89,1.0,1.0,0.0,2015.0,6.0,22.0,23190.06,84.89
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,410,Palm Jumeirah,Unknown,1046.0,Unknown,Palm Jumeirah,Burj Al Arab,Mina Seyahi,Marina Mall,Unknown,0,1244.7,1.0,1.0,0.0,2015.0,6.0,22.0,17674.94,1244.7
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,VEGA,3414.0,VEGA,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,1,138.28,1.0,1.0,0.0,2015.0,6.0,22.0,15776.95,138.28
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Forte T1,1660.0,FORTE,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,160.03,1.0,1.0,0.0,2024.0,11.0,15.0,35618.32,160.03
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,City Center Residences,2359.0,City Center Residences,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,109.06,1.0,1.0,0.0,2022.0,6.0,13.0,33327.1,109.06
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DORRA BAY,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,171.13,1.0,1.0,0.0,2023.0,8.0,22.0,12855.72,171.13
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 1,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,539.95,1.0,2.0,0.0,2015.0,6.0,22.0,2916.73,539.95
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,1 B/R,1,70.75,1.0,1.0,0.0,2015.0,6.0,22.0,20168.48,70.75
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,314,Al Saffa Second,Unknown,1046.0,Unknown,Unknown,Burj Al Arab,Noor Bank Metro Station,Mall of the Emirates,Unknown,0,1858.06,1.0,2.0,0.0,2015.0,6.0,22.0,914.93,1858.06
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,315,Al Manara,Unknown,1046.0,Unknown,Unknown,Burj Al Arab,Noor Bank Metro Station,Mall of the Emirates,Unknown,0,1053.15,1.0,1.0,0.0,2003.0,1.0,27.0,2848.6,1053.15
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,393,Al Barsha Second,Unknown,1046.0,Unknown,Unknown,Sports City Swimming Academy,Sharaf Dg Metro Station,Mall of the Emirates,Unknown,0,1393.55,8.0,1.0,0.0,2015.0,6.0,22.0,3587.96,1393.55
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,338,Al Goze First,Unknown,1046.0,Unknown,Unknown,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Unknown,0,329.81,1.0,1.0,0.0,2005.0,6.0,20.0,2880.45,329.81
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Stella Maris,1664.0,STELLA MARIS,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,4 B/R,1,479.47,1.0,2.0,0.0,2022.0,5.0,17.0,21323.31,479.47
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,42.18,1.0,1.0,0.0,2023.0,1.0,20.0,8297.77,42.18
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,117.84,1.0,1.0,0.0,2008.0,3.0,24.0,5083.16,117.84
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,AMAL TOWER,591.0,AMAL TOWER,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,116.85,1.0,1.0,0.0,2015.0,6.0,22.0,3758.67,116.85
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,MOSELA,1457.0,MOSELA,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,1 B/R,1,71.81,1.0,2.0,0.0,2024.0,3.0,18.0,17407.05,71.81
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Universal Apartment,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,1,58.71,1.0,2.0,0.0,2009.0,10.0,26.0,6567.45,58.71
